popularity,genres,sub-genres,explicit,followers,danceability,energy,key,loudness,mode,instrumentalness,liveness,tempo,duration_ms,time_signature,mood
75,154,115,0,546296,0.407,0.147,2,-8.822,1,0,0,141.284,229400,3,0
75,53,127,1,6327157,0.856,0.527,2,-5.225,1,0,0,98.052,266840,4,0
75,168,167,0,5174020,0.799,0.586,11,-6.735,1,0,0,120.97,227833,4,1
74,146,120,0,3386768,0.729,0.65,5,-3.539,1,0,0,110.02,209160,4,0
74,119,167,0,155468,0.814,0.622,8,-7.573,1,1,0,119.976,259934,4,1
74,129,92,0,11963230,0.555,0.772,1,-5.007,1,0,0,86.921,231213,4,0
74,168,137,1,34593078,0.583,0.621,5,-6.902,0,0,0,140.036,323480,4,0
74,13,31,1,2588515,0.742,0.595,9,-7.51,1,0,0,101.013,227000,4,0
74,168,169,0,112123235,0.806,0.608,1,-7.008,1,0,0,95.049,219840,4,1
73,162,139,1,1434726,0.794,0.51,9,-7.314,1,0,0,167.879,194561,4,0
73,35,120,0,9379034,0.494,0.951,9,-4.237,1,0,0,160.025,202496,4,0
73,86,69,0,2115757,0.729,0.735,1,-5.455,1,0,0,121.986,255867,4,1
73,104,65,1,4495211,0.749,0.865,3,-5.228,1,0,0,111.914,216013,4,0
72,86,44,0,8513465,0.818,0.799,1,-4.1,0,0,0,100.014,213733,4,0
72,19,7,0,26236980,0.399,0.787,1,-2.88,1,0,0,117.089,216120,5,1
72,168,169,0,112123235,0.818,0.67,8,-4.451,0,0,0,119.988,235382,4,1
72,174,139,1,19533399,0.702,0.629,1,-4.292,1,0,0,141.967,244227,4,0
71,170,139,1,2990650,0.711,0.508,7,-7.299,1,0,0,98.098,217800,4,1
70,168,177,0,74695770,0.588,0.791,7,-5.595,1,0,0,94.933,231000,4,0
70,99,102,0,4032030,0.537,0.757,3,-3.374,1,0,0,103.882,196400,4,0
70,68,86,0,11188101,0.723,0.777,7,-3.503,1,0,0,91.017,243413,4,1
70,20,31,1,6362632,0.912,0.716,10,-4.141,0,0,0,94.981,199938,4,0
70,68,120,0,3304260,0.692,0.831,9,-5.389,1,0,0,114.972,224294,4,1
71,86,44,0,8513465,0.407,0.725,5,-5.346,0,0,0,196.093,247267,4,0
69,86,43,0,994024,0.609,0.885,0,-5.469,1,0,0,124.959,165441,4,1
69,100,52,0,244661,0.76,0.886,9,-5.356,0,0,0,123.002,189399,4,1
69,146,120,1,3386768,0.736,0.761,4,-5.449,0,0,0,119.999,238427,4,0
69,19,7,0,26236980,0.421,0.791,9,-4.998,1,0,0,130.075,257200,4,0
68,68,120,1,8996732,0.684,0.71,11,-3.614,0,0,0,93.007,222187,4,0
68,117,120,1,28214662,0.964,0.605,9,-6.223,1,0,0,129.994,260240,4,1
68,32,12,0,6898270,0.654,0.83,10,-4.801,1,0,0,124.989,262200,4,1
68,127,96,0,820971,0.468,0.692,2,-4.015,1,0,0,78.009,200360,4,1
68,168,137,0,34593078,0.47,0.793,0,-8.929,1,0,0,170.1,215947,4,0
68,68,120,1,11827919,0.76,0.652,6,-7.321,1,0,0,100.315,177685,4,1
67,196,177,0,108808,0.83,0.52,0,-8.714,1,0,0,104.99,189907,4,1
67,21,51,0,284086,0.705,0.78,7,-6.267,1,0,0,142.028,218228,4,0
67,89,122,0,291781,0.838,0.72,7,-4.135,0,0,0,122.993,251987,4,0
67,20,31,1,6362632,0.743,0.72,11,-3.753,1,0,0,163.99,209423,4,1
67,68,120,0,8127259,0.753,0.801,4,-3.215,1,0,0,128.011,203467,4,1
66,62,42,0,5937193,0.596,0.738,8,-3.109,1,0,0,127.961,217347,4,0
66,110,133,0,399097,0.65,0.786,9,-5.488,1,0,0,124.96,198307,4,0
66,168,169,0,22558721,0.688,0.841,2,-5.217,1,0,0,133.912,192670,4,1
66,167,120,0,15581759,0.719,0.935,7,-3.752,1,0,0,120.022,224227,4,1
65,89,120,0,20150280,0.789,0.916,0,-3.262,1,0,0,127.956,183750,4,1
65,68,137,0,7256852,0.67,0.476,9,-6.253,0,0,0,96.975,231907,4,0
65,68,120,0,11827919,0.635,0.691,0,-4.862,1,0,0,82.142,217419,4,1
64,35,120,0,9379034,0.572,0.499,2,-5.237,1,0,0,101.593,237248,4,0
64,168,177,0,74695770,0.646,0.794,7,-6.104,1,0,0,170.216,211933,4,0
64,68,120,0,3304260,0.787,0.837,1,-5.419,1,0,0,122.004,185629,4,1
63,32,12,0,6898270,0.638,0.816,2,-5.503,1,0,0,112.014,190014,4,0
62,168,133,0,42386089,0.616,0.789,7,-4.874,0,0,0,83.066,227360,4,1
62,86,43,0,829099,0.867,0.477,9,-7.183,0,0,0,124.979,223480,4,1
62,185,162,1,1004533,0.886,0.628,8,-5.949,1,0,0,119.906,239574,4,0
84,171,177,1,1014531,0.856,0.609,0,-7.223,1,0,0,114.988,269667,4,1
85,168,169,0,112123235,0.781,0.445,2,-6.061,1,0,0,78.998,281560,4,1
84,115,116,0,11041692,0.689,0.481,10,-7.503,1,0,0,80.025,229526,4,0
79,49,120,0,71991056,0.845,0.567,5,-8.118,0,0,0,125.02,205680,4,1
76,68,42,0,6351336,0.723,0.809,7,-3.081,0,0,0,98.007,176561,4,0
78,44,15,0,65034686,0.659,0.381,2,-5.922,0,0,0,119.844,252227,3,0
80,129,92,0,11963230,0.262,0.606,8,-6.646,1,0,0,189.857,252534,4,0
87,86,120,0,22857165,0.527,0.835,6,-5.298,1,0,0,125.983,176658,4,1
87,152,120,0,23644744,0.734,0.637,4,-5.677,0,0,0,169.977,202333,4,1
86,23,98,1,6534202,0.64,0.74,4,-4.083,1,0,0,116.879,216320,4,1
81,168,177,0,74695770,0.753,0.678,5,-5.421,1,0,0,96.006,231827,4,1
86,149,98,0,12477452,0.588,0.521,10,-9.461,1,0,0,85.012,260173,4,0
85,49,120,0,71991056,0.609,0.378,4,-9.828,1,0,0,100.418,233720,4,1
85,69,98,0,2066593,0.578,0.866,1,-3.804,1,0,0,128.038,199080,4,1
88,44,15,1,65034686,0.585,0.564,0,-7.063,0,0,0,113.003,242253,4,0
85,168,177,0,90476664,0.628,0.593,8,-5.036,1,0,0,125.026,197267,4,0
84,136,137,1,6961166,0.765,0.356,11,-5.556,0,0,0,96.991,198293,4,0
84,86,120,0,22857165,0.579,0.736,6,-3.863,0,0,0,127.999,230613,4,1
83,68,42,0,23391979,0.646,0.823,2,-4.123,0,0,0,128.035,227267,4,0
82,68,93,1,9998829,0.721,0.802,1,-5.797,1,0,0,124.022,229360,4,1
82,126,76,0,1141699,0.611,0.797,6,-7.627,0,0,0,120.041,218107,4,1
82,91,98,0,10020221,0.393,0.858,4,-2.868,0,0,0,176.042,228360,4,1
83,49,120,0,71991056,0.654,0.76,0,-3.669,0,0,0,99.945,200787,4,0
82,121,70,0,1560195,0.489,0.505,10,-8.022,0,0,0,163.255,213707,4,0
84,44,15,0,65034686,0.705,0.769,9,-5.526,0,0,0,107.949,213520,4,1
82,24,120,1,55220475,0.781,0.728,1,-4.981,1,0,0,102.99,219306,4,0
81,35,120,0,31075410,0.647,0.823,2,-5.231,1,0,0,99.933,230333,4,0
81,168,177,0,90476664,0.472,0.714,1,-4.389,0,0,0,98.992,236133,4,0
80,168,177,0,74695770,0.598,0.786,2,-5.572,1,0,0,95.019,231000,4,0
80,168,169,0,22558721,0.656,0.627,7,-6.627,0,0,0,99.933,167066,4,0
80,168,150,0,10386680,0.694,0.712,7,-3.923,0,0,0,98.023,201122,4,1
80,177,174,0,137841,0.509,0.671,1,-5.709,1,0,0,118.413,227480,5,1
80,168,133,1,24956360,0.583,0.61,5,-5.639,0,0,0,114.06,214740,4,0
81,35,120,0,31075410,0.73,0.703,0,-5.672,0,0,0,138.113,192120,4,1
80,24,120,0,55220475,0.582,0.272,2,-5.662,1,0,0,205.846,188238,4,0
80,117,120,0,13295319,0.63,0.53,0,-7.259,1,0,0,108.038,225053,3,0
80,45,15,0,75347210,0.891,0.628,2,-7.863,1,0,0,134.966,267067,4,1
80,68,42,0,23391979,0.738,0.868,11,-4.373,0,0,0,122.003,212640,4,0
79,132,98,0,5669429,0.566,0.664,4,-5.303,0,0,0,128.945,241693,4,0
79,73,35,0,3066813,0.636,0.815,5,-5.098,0,0,0,123.063,219043,4,1
78,86,120,0,8357275,0.704,0.634,11,-7.374,0,0,0,113.927,271640,4,0
78,172,171,0,868329,0.564,0.714,7,-4.987,1,0,0,175.924,204013,4,0
78,68,93,0,8854861,0.688,0.702,7,-4.792,0,0,0,94.006,192191,4,1
78,182,173,1,247905,0.886,0.427,6,-10.028,1,0,0,108.034,177184,4,0
77,149,98,0,2870207,0.526,0.862,2,-6.003,1,0,0,90.052,195200,4,1
77,49,120,0,41569807,0.752,0.754,1,-6.684,1,0,0,149.789,206880,4,1
77,53,127,0,6327157,0.418,0.724,5,-3.724,1,0,0,78.521,238320,5,1
77,117,120,0,13295319,0.655,0.782,1,-4.789,1,0,0,79.427,184227,4,1
77,68,120,0,11827919,0.775,0.68,0,-5.508,0,0,0,114.025,207719,4,1
77,68,42,0,3358151,0.506,0.805,1,-4.119,1,0,0,126.008,227074,4,0
77,86,120,0,8357275,0.64,0.635,8,-7.565,0,0,0,100.034,223187,4,0
77,44,15,1,65034686,0.505,0.68,7,-4.993,1,0,0,168.022,235653,3,1
76,63,65,1,24009002,0.884,0.657,6,-4.569,0,0,0,107.059,234693,4,0
76,168,133,0,42386089,0.616,0.789,7,-4.874,0,0,0,83.066,227373,4,1
76,75,65,1,10827515,0.824,0.733,1,-5.474,1,0,0,97.972,284387,4,0
76,110,120,0,11394389,0.776,0.875,4,-5.535,1,0,0,111.988,211786,4,1
76,37,120,0,48469343,0.376,0.595,3,-5.936,1,0,0,144.361,290900,4,0
76,168,177,0,74695770,0.554,0.666,8,-7.414,1,0,0,140.056,220440,4,0
76,159,127,1,4491954,0.746,0.873,7,-3.803,1,0,0,148.075,222093,4,1
75,64,28,0,4500417,0.595,0.389,2,-9.245,1,0,0,166.052,227427,4,0
75,86,43,0,1081922,0.432,0.781,4,-4.038,0,0,0,139.432,250286,4,0
75,110,120,0,15699814,0.884,0.765,8,-3.865,1,0,0,99.987,224573,4,1
75,86,60,0,1284790,0.778,0.566,2,-6.959,0,0,0,117.971,186147,4,0
75,37,120,0,48469343,0.688,0.533,6,-8.363,0,0,0,164.069,223079,4,1
75,174,139,1,19533399,0.823,0.563,6,-5.095,1,0,0,98.031,225227,4,1
76,159,127,1,4491954,0.618,0.717,7,-5.738,1,0,0,190.05,196693,4,1
75,168,150,0,10386680,0.583,0.732,11,-5.728,0,0,0,145.992,213428,4,0
74,149,98,0,2870207,0.389,0.665,0,-6.169,1,0,0,117.055,193547,4,0
74,115,139,1,22455445,0.713,0.526,1,-5.046,1,0,0,131.05,262693,4,0
75,37,120,0,48469343,0.578,0.43,5,-6.134,0,0,0,78.991,295502,4,0
74,150,177,0,556480,0.612,0.921,7,-2.882,1,0,0,139.988,202173,4,0
74,144,95,1,7177616,0.891,0.486,6,-7.803,1,0,0,125.01,200080,4,0
74,168,177,0,74695770,0.654,0.655,11,-7.388,0,0,0,170.16,200107,4,0
73,117,120,0,13295319,0.775,0.825,7,-5.402,1,0,0,139.091,182667,4,1
73,154,133,0,1145680,0.752,0.775,9,-7.289,1,0,0,122.014,199263,4,1
73,45,15,1,75347210,0.852,0.553,1,-7.286,1,0,0,142.079,205879,4,1
73,16,120,1,23796236,0.536,0.486,11,-11.067,0,0,0,131.988,257573,4,0
72,81,42,0,1231265,0.699,0.883,5,-3.226,0,0,1,127.961,211975,4,0
72,68,120,1,1929666,0.712,0.564,8,-6.527,1,0,0,95.95,207747,4,0
72,168,177,0,8634447,0.617,0.759,0,-6.785,0,0,0,122.924,218773,4,0
72,89,166,1,352333,0.681,0.521,0,-5.849,1,0,0,94.997,229747,4,0
72,49,31,0,5203951,0.62,0.805,5,-5.538,1,0,0,122.062,204764,4,1
72,68,93,0,8854861,0.657,0.827,5,-4.036,1,0,0,145.889,190186,4,1
71,44,15,0,11465584,0.376,0.821,0,-3.974,1,0,0,120.462,199453,4,0
71,46,51,0,256168,0.556,0.657,0,-6.075,1,0,0,80.529,203653,4,1
71,37,120,0,48469343,0.59,0.833,5,-6.503,0,0,0,94.963,240439,4,1
71,168,137,0,34593078,0.747,0.705,9,-5.137,0,0,0,136.024,213507,4,1
71,86,44,0,8513465,0.407,0.725,5,-5.346,0,0,0,196.093,247267,4,0
71,154,120,0,3895338,0.546,0.311,1,-10.396,1,0,0,147.464,260533,4,0
71,68,67,1,2774223,0.733,0.676,10,-5.655,0,0,0,97.448,226581,4,1
70,115,114,1,7221310,0.589,0.658,11,-5.288,0,0,0,77.521,223973,4,0
70,158,166,0,939514,0.783,0.467,6,-9.474,1,1,0,90.838,237793,4,0
70,168,121,0,3789510,0.644,0.57,9,-6.994,1,0,0,113.945,212424,4,1
70,68,137,0,7256852,0.733,0.408,7,-7.834,0,0,0,94.947,197854,4,0
70,22,129,0,180674,0.513,0.768,4,-4.868,0,0,0,84.264,210580,4,0
70,99,102,0,4032030,0.629,0.572,5,-9.332,1,0,0,93.997,188960,4,0
70,168,133,0,42386089,0.672,0.593,11,-4.01,0,0,0,98.02,229080,4,0
70,68,42,0,6351336,0.747,0.877,9,-3.782,0,0,0,107.991,166138,4,1
69,0,177,0,610045,0.78,0.68,4,-6.081,1,0,0,118.026,180560,4,1
69,68,93,0,8854861,0.854,0.766,9,-4.697,0,0,0,118.004,224258,4,1
93,44,15,1,65034686,0.679,0.587,7,-7.015,1,0,0,186.003,230453,4,0
88,45,15,0,75347210,0.792,0.625,1,-5.609,1,0,0,103.967,173987,4,0
85,49,120,0,71991056,0.609,0.378,4,-9.828,1,0,0,100.418,233720,4,1
86,89,120,0,20150280,0.748,0.524,8,-5.599,1,0,0,95.01,244960,4,1
75,37,120,0,48469343,0.578,0.43,5,-6.134,0,0,0,78.991,295502,4,0
71,170,139,1,3483809,0.576,0.766,10,-4.943,0,0,0,144.833,246761,4,0
88,141,101,0,11140124,0.545,0.545,9,-7.362,1,0,0,159.94,184516,3,1
69,19,7,0,26236980,0.592,0.8,6,-4.931,0,0,0,89.972,224813,4,1
86,49,120,0,41569807,0.444,0.819,10,-4.078,0,0,0,82.695,187973,4,1
80,24,120,1,55220475,0.725,0.534,11,-6.238,1,0,0,91.974,219320,4,1
85,166,120,0,44257589,0.491,0.693,0,-6.487,0,0,0,90.027,258267,4,0
83,49,120,0,71991056,0.654,0.76,0,-3.669,0,0,0,99.945,200787,4,0
75,68,120,0,12907964,0.669,0.832,0,-5.721,1,0,0,113.035,237547,4,1
85,86,44,0,8513465,0.649,0.716,8,-5.371,1,0,0,99.988,205947,4,0
84,136,137,1,6961166,0.765,0.356,11,-5.556,0,0,0,96.991,198293,4,0
84,68,42,0,23391979,0.631,0.927,9,-2.787,0,0,0,123.962,222160,4,0
84,152,120,0,23644744,0.645,0.713,6,-5.355,1,0,0,74.989,214507,4,1
84,24,120,1,55220475,0.671,0.314,5,-8.091,0,0,0,110.898,191600,4,0
83,68,120,1,4486891,0.774,0.753,4,-5.446,0,0,0,119.002,219147,4,1
83,71,150,0,2078125,0.765,0.473,10,-5.829,1,0,0,119.992,237300,4,0
82,6,120,0,2304209,0.764,0.705,3,-5.279,0,0,0,101.003,196520,4,1
82,152,120,0,23644744,0.732,0.396,4,-9.348,0,0,0,90.024,195920,4,1
82,80,42,0,15794911,0.501,0.519,4,-5.88,0,0,0,133.99,195707,4,0
82,168,177,0,5100640,0.681,0.174,1,-8.745,1,0,0,112.672,260285,4,0
82,89,120,0,20150280,0.532,0.869,11,-5.094,1,0,0,159.803,208373,4,0
81,88,177,0,37958210,0.468,0.627,6,-5.085,1,0,0,179.642,212107,4,0
81,117,120,0,13295319,0.557,0.803,1,-3.599,0,0,0,92.134,213507,4,1
80,168,160,0,11796468,0.696,0.543,11,-6.164,1,0,0,107.969,246880,4,0
80,68,120,1,1349550,0.664,0.714,7,-6.645,0,0,0,101.969,197933,4,1
80,166,120,0,44257589,0.638,0.924,7,-3.887,1,0,0,111.995,263787,4,1
80,68,42,0,23391979,0.818,0.913,4,-3.06,0,0,0,119.986,219160,4,1
80,136,137,1,6961166,0.525,0.433,6,-10.598,1,0,0,160.108,194613,4,0
80,45,15,0,75347210,0.891,0.628,2,-7.863,1,0,0,134.966,267067,4,1
79,86,121,0,904503,0.792,0.717,0,-4.759,0,0,0,121.985,195547,4,0
79,168,169,1,22250972,0.584,0.7,11,-4.275,1,0,0,124.944,202747,4,0
79,76,91,1,40660414,0.675,0.562,7,-7.678,1,0,0,130.098,256533,4,0
78,125,110,1,5166975,0.756,0.674,0,-6.518,0,0,0,111.995,251467,4,0
78,68,93,0,8854861,0.688,0.702,7,-4.792,0,0,0,94.006,192191,4,1
78,8,120,1,1592435,0.492,0.275,6,-13.4,0,0,0,92.6,251034,4,0
78,110,120,0,15699814,0.803,0.585,8,-5.861,1,0,0,105.017,214480,4,1
77,149,98,0,2870207,0.526,0.862,2,-6.003,1,0,0,90.052,195200,4,1
77,18,65,1,13896500,0.722,0.331,8,-7.789,1,0,0,143.961,313547,4,0
77,168,121,0,3789510,0.73,0.861,1,-4.1,1,0,0,117.965,196613,4,1
77,99,98,0,5119736,0.664,0.573,5,-6.519,1,0,0,76.023,160097,4,1
77,86,44,0,8513465,0.583,0.695,9,-5.336,1,0,0,104.879,220573,4,0
77,86,120,0,8357275,0.64,0.635,8,-7.565,0,0,0,100.034,223187,4,0
77,45,17,1,5505564,0.546,0.529,11,-10.511,0,0,0,107.331,237787,4,0
77,88,124,0,12135208,0.778,0.463,11,-7.603,1,0,0,121.999,194840,4,0
77,115,104,1,13558535,0.502,0.786,9,-4.378,0,0,0,169.021,243491,4,1
76,45,15,1,75347210,0.794,0.653,7,-7.839,1,0,0,117.996,263373,4,0
76,35,120,0,31075410,0.655,0.699,11,-4.421,1,0,0,86.704,187427,4,1
76,89,120,0,20150280,0.713,0.802,4,-7.055,1,0,0,100.001,226739,4,0
76,37,120,0,48469343,0.376,0.595,3,-5.936,1,0,0,144.361,290900,4,0
76,168,121,0,3789510,0.672,0.578,9,-6.621,1,0,0,113.945,212424,4,1
76,110,120,0,11394389,0.773,0.747,5,-4.061,1,0,0,126.014,246240,4,1
75,168,177,0,1483040,0.846,0.734,2,-3.601,1,0,0,90.98,207761,4,1
75,168,150,0,10386680,0.583,0.732,11,-5.728,0,0,0,145.992,213428,4,0
74,149,98,0,2870207,0.389,0.665,0,-6.169,1,0,0,117.055,193547,4,0
74,149,98,1,6679192,0.61,0.788,0,-5.724,1,0,0,101.045,347520,4,0
74,0,177,0,1278433,0.681,0.453,7,-6.09,1,0,0,125.772,216560,4,0
75,37,120,0,48469343,0.688,0.533,6,-8.363,0,0,0,164.069,223079,4,1
74,45,15,1,75347210,0.59,0.468,10,-11.083,0,0,0,92.287,245227,4,0
74,49,120,0,41569807,0.687,0.761,9,-4.582,0,0,0,113.939,223853,4,1
74,8,13,0,2879134,0.71,0.0565,7,-15.099,1,0,0,123.994,275280,4,0
73,149,98,0,3260356,0.47,0.623,0,-5.655,1,0,0,77.861,225973,4,0
73,8,107,0,1292224,0.672,0.625,7,-5.068,0,0,0,120.038,208729,4,0
73,88,177,0,149880,0.841,0.639,9,-6.052,0,0,0,99.002,241875,4,1
73,42,42,0,35097874,0.631,0.953,2,-3.739,1,0,0,141.99,273803,4,0
73,168,177,0,90476664,0.623,0.734,9,-5.948,1,0,0,107.853,244453,4,0
72,169,159,0,1500174,0.632,0.575,5,-6.478,1,0,0,90.037,183414,4,0
72,89,166,1,352333,0.681,0.521,0,-5.849,1,0,0,94.997,229747,4,0
73,45,15,1,75347210,0.852,0.553,1,-7.286,1,0,0,142.079,205879,4,1
71,124,177,0,946041,0.847,0.386,9,-10.668,0,0,0,104.001,188000,4,0
71,68,86,0,11188101,0.716,0.908,8,-3.254,0,0,0,91.03,199693,4,1
71,68,120,0,15139634,0.632,0.702,7,-5.92,1,0,0,162.958,215414,4,1
71,64,28,0,5247088,0.523,0.666,7,-4.081,0,0,0,78.077,194187,4,1
71,168,171,0,20270820,0.728,0.563,1,-8.053,0,0,0,100.017,217707,4,0
71,19,7,0,26236980,0.668,0.725,1,-6.127,1,0,0,191.944,210227,4,1
70,68,120,0,8996732,0.654,0.623,6,-5.273,0,0,0,123.996,234213,4,0
70,174,177,0,177071,0.332,0.635,7,-5.653,1,0,0,186.249,201493,3,0
70,19,5,1,2387326,0.444,0.557,0,-5.476,1,0,0,115.058,234910,4,0
70,168,133,0,42386089,0.672,0.593,11,-4.01,0,0,0,98.02,229080,4,0
70,68,42,0,6351336,0.608,0.798,6,-5.092,0,0,0,92.943,185360,4,1
70,27,139,1,5830566,0.895,0.681,7,-5.267,0,0,0,121.918,240000,4,1
70,168,177,1,90476664,0.65,0.736,6,-5.84,0,0,0,159.173,226160,4,1
69,32,31,0,26017648,0.367,0.915,9,-3.456,0,0,0,110.169,207273,4,0
69,68,42,0,3358151,0.671,0.916,6,-4.014,0,0,0,126.01,189127,4,1
69,45,17,1,5505564,0.539,0.528,11,-8.113,0,0,0,190.169,228640,4,0
68,168,137,1,34593078,0.775,0.598,2,-7.274,1,0,0,129.988,232560,4,0
68,170,139,1,3483809,0.603,0.725,6,-3.054,1,0,0,122.803,239853,4,0
68,68,120,0,39844675,0.532,0.868,3,-4.23,0,0,0,110.127,187958,4,1
69,168,177,0,90476664,0.664,0.602,4,-5.369,0,0,0,134.049,235947,3,0
68,168,133,0,42386089,0.811,0.499,5,-7.161,0,0,0,111.016,200680,4,0
68,125,177,1,1365937,0.617,0.567,0,-4.188,1,0,0,90.246,217603,4,1
67,168,177,0,1483040,0.884,0.826,11,-3.672,0,0,0,94.997,191368,4,0
67,168,171,0,20270820,0.667,0.613,1,-5.353,1,0,0,91.024,194453,4,0
67,71,45,0,1434137,0.695,0.672,1,-6.109,0,0,0,104.988,235827,4,0
67,137,96,0,830398,0.636,0.836,8,-3.004,1,0,0,139.956,193253,4,1
67,68,42,0,1554372,0.68,0.85,10,-2.785,1,0,0,124.942,202213,4,1
66,147,173,1,110414,0.464,0.771,8,-4.503,1,0,0,158.777,198237,4,1
88,168,169,0,112123235,0.825,0.652,1,-3.183,0,0,0,95.977,233713,4,1
89,152,120,0,47820564,0.776,0.78,10,-4.374,0,0,0,124.949,204347,4,1
82,140,135,0,11045195,0.655,0.797,2,-4.787,1,0,0,177.928,229360,4,1
72,164,127,0,5066444,0.697,0.691,2,-4.757,1,0,0,137.853,239293,4,0
76,168,167,0,5174020,0.72,0.763,9,-4.068,0,0,0,101.965,251088,4,1
81,68,120,0,30330697,0.765,0.523,2,-4.333,1,0,0,104.988,217307,4,0
87,152,120,0,47820564,0.605,0.822,0,-4.833,1,0,0,167.997,187147,4,0
64,168,177,0,40523576,0.783,0.61,7,-6.124,1,0,0,100.047,214265,4,0
87,89,120,0,20150280,0.617,0.635,11,-6.769,0,0,0,103.019,247160,4,0
90,168,169,0,112123235,0.599,0.448,8,-6.312,1,0,0,95.05,263400,3,0
87,168,160,0,11796468,0.358,0.557,10,-7.398,1,0,0,85.043,211467,4,0
87,49,120,0,41569807,0.866,0.813,11,-4.063,0,0,0,121.998,199440,4,1
86,24,120,1,55220475,0.509,0.637,4,-4.83,0,0,0,172.006,224000,3,0
86,63,65,1,24009002,0.908,0.621,1,-6.638,0,0,0,150.011,177000,4,0
86,115,139,1,22455445,0.841,0.728,7,-3.37,1,0,0,130.049,243837,4,0
86,168,169,0,22558721,0.681,0.372,5,-8.237,1,0,0,91.873,201000,4,0
86,68,120,0,48255094,0.853,0.56,1,-4.961,1,0,0,134.066,206693,4,1
85,168,177,0,27550888,0.516,0.595,5,-4.63,1,0,0,119.972,340707,4,0
85,45,15,1,75347210,0.809,0.463,11,-11.377,1,0,0,111.98,298941,4,0
85,18,65,1,10873903,0.745,0.353,1,-10.614,1,0,0,160.111,326933,4,1
85,63,65,1,24009002,0.8,0.585,10,-7.343,1,0,0,126.058,213400,4,1
85,168,171,0,20270820,0.775,0.613,3,-4.586,0,0,0,100.066,208787,4,1
84,115,127,1,5020292,0.726,0.769,6,-5.043,1,0,0,97.985,233902,4,1
84,92,93,1,41632806,0.872,0.391,0,-9.144,0,0,0,134.021,119133,4,0
84,16,45,0,80720296,0.614,0.318,7,-12.695,1,0,0,119.959,180933,4,0
84,68,34,0,4348487,0.742,0.882,7,-2.862,1,0,0,102.04,221176,4,0
83,18,65,1,13896500,0.833,0.434,2,-8.795,1,0,0,150.062,204600,4,0
83,76,91,1,40660414,0.63,0.804,6,-4.183,1,0,0,123.146,220293,4,0
83,168,177,0,74695770,0.766,0.709,9,-6.471,0,0,0,128.07,211853,4,1
83,144,114,1,15097716,0.732,0.75,11,-6.366,0,0,0,155.096,182707,4,0
83,152,120,0,47820564,0.672,0.655,10,-5.021,0,0,0,134.945,201240,4,1
82,49,120,0,41569807,0.555,0.662,11,-4.952,0,0,0,148.128,208733,4,0
82,68,120,0,39844675,0.762,0.7,9,-6.021,0,0,0,116.073,209320,4,1
82,168,126,0,15973473,0.799,0.539,1,-6.351,1,0,0,136.948,202547,4,0
82,155,177,0,1691418,0.602,0.707,9,-4.097,1,0,0,75.087,200187,4,1
82,76,91,1,40660414,0.556,0.538,8,-5.408,0,0,0,143.95,223347,4,0
82,168,177,0,74695770,0.613,0.764,2,-6.509,1,0,0,160.015,208187,4,0
82,2,177,0,162083,0.618,0.443,2,-9.681,1,0,0,119.949,198853,4,0
82,44,15,0,65034686,0.773,0.819,0,-5.946,0,0,0,92.987,269187,4,1
82,14,75,0,2785500,0.705,0.712,6,-6.156,1,0,0,97.512,299960,4,1
82,115,139,0,22455445,0.763,0.628,11,-5.85,1,0,0,140.958,190557,4,0
81,63,65,1,24009002,0.638,0.523,1,-6.664,1,0,0,139.913,185947,4,0
81,168,169,0,112123235,0.461,0.834,2,-4.868,1,0,0,135.007,261154,4,0
81,86,121,0,2452254,0.646,0.741,5,-4.973,0,0,0,123.077,203000,4,1
81,168,169,0,22250972,0.731,0.445,0,-8.418,1,0,0,117.97,247160,4,0
81,18,118,1,8125838,0.791,0.582,11,-7.323,0,0,0,162.991,181812,4,0
80,144,139,1,7410306,0.839,0.81,5,-5.274,0,0,0,129.014,209269,4,1
81,168,169,0,112123235,0.624,0.876,9,-3.374,1,0,0,99.943,170827,4,1
80,68,120,0,48255094,0.818,0.803,1,-4.282,1,0,0,106.97,225983,4,1
80,127,76,0,1381308,0.801,0.795,1,-5.115,0,0,0,79.028,163253,4,1
80,86,120,1,22857165,0.662,0.858,2,-4.844,1,0,0,133.993,181673,4,0
80,18,65,1,13698602,0.884,0.347,8,-8.227,0,0,0,75.016,220307,4,0
79,168,126,0,15973473,0.736,0.449,1,-11.462,0,0,0,80.126,219080,4,0
79,80,42,0,15794911,0.584,0.54,1,-7.786,0,0,0,137.972,220883,4,0
79,168,137,1,12599639,0.795,0.594,0,-6.2,1,0,0,135.002,275080,4,0
79,58,46,1,10091180,0.534,0.583,2,-8.672,1,0,0,106.0,231547,4,0
79,125,110,1,5166975,0.589,0.731,2,-6.343,1,0,0,87.908,268867,4,0
81,168,169,0,112123235,0.522,0.385,0,-7.355,1,0,0,89.792,207520,4,0
78,68,42,1,23391979,0.893,0.745,11,-3.105,0,0,0,101.018,223413,4,1
78,168,177,0,20777609,0.573,0.781,8,-6.406,1,0,0,139.934,231907,4,0
78,170,152,1,2063598,0.731,0.794,0,-5.126,0,0,0,139.994,220454,4,0
78,168,169,0,22250972,0.259,0.437,11,-6.589,0,0,0,180.042,239000,4,0
78,168,167,0,5174020,0.715,0.605,0,-5.128,0,0,0,122.956,212733,4,0
78,182,173,1,247905,0.886,0.427,6,-10.028,1,0,0,108.034,177184,4,0
